isoform	chrom	start	end	gene_id	is_MT	has_IR	perc_A_downstream_TTS
Isoform15014_218	scaffold_13	316159	318368	4558	0	False	25.0
Isoform15020_605	scaffold_13	316159	318368	4558	0	False	25.0
Isoform15037_3	scaffold_13	848782	850415	4656	0	True	10.0
Isoform15046_218	scaffold_13	848779	850757	4656	0	False	5.0
Isoform15047_28	scaffold_13	848779	850997	4656	0	True	5.0
Isoform15052_569	scaffold_13	450057	450884	MicpuC2.EuGene.0000130221	0	False	0.0
Isoform15055_106	scaffold_13	255361	257638	4549	0	False	30.0
Isoform15056_22	scaffold_13	255361	257638	4549	0	False	30.0
Isoform15057_5	scaffold_13	848779	850542	4656	0	True	5.0
Isoform15058_432	scaffold_13	519851	520821	estExt_fgenesh2_kg.C_130040	0	False	25.0
Isoform15063_274	scaffold_13	255361	257635	4549	0	False	30.0
Isoform15067_5	scaffold_13	255361	256559	4549	0	False	30.0
Isoform15068_5	scaffold_13	255362	257638	4549	0	False	35.0
Isoform15069_7	scaffold_13	255351	257638	4549	0	False	15.0
Isoform15074_3	scaffold_13	582522	584297	estExt_Genewise1Plus.C_13_t10429	0	True	25.0
Isoform15092_123	scaffold_13	13883	15688	4518	0	False	10.0
Isoform15115_6	scaffold_13	14049	15688	4518	0	True	50.0
Isoform15122_30	scaffold_13	225195	227246	4544	0	False	20.0
Isoform15123_144	scaffold_13	225253	227246	4544	0	False	15.0
Isoform15134_5	scaffold_13	884674	886340	4662	0	False	15.0
Isoform15136_7	scaffold_13	884680	886883	4662	0	True	25.0
Isoform15137_167	scaffold_13	884678	886883	4662	0	False	25.0
Isoform15140_168	scaffold_13	867296	868871	4660	0	False	20.0
Isoform15148_217	scaffold_13	600982	601879	fgenesh3_kg.13_#_31_#_isotig00575	0	False	25.0
Isoform15151_4	scaffold_13	618246	619721	4615	0	True	25.0
Isoform15152_44	scaffold_13	618301	619719	4615	0	True	30.0
Isoform15155_7	scaffold_13	618236	619719	4615	0	False	20.0
Isoform15156_90	scaffold_13	618301	619719	4615	0	False	30.0
Isoform15162_5	scaffold_13	618303	619719	4615	0	False	30.0
Isoform15172_83	scaffold_13	853639	855611	MicpuC2.EuGene.0000130445	0	False	20.0
Isoform15184_35	scaffold_13	260035	261542	4551	0	False	10.0
Isoform15186_109	scaffold_13	260140	261542	4551	0	False	30.0
Isoform15192_162	scaffold_13	507784	508265	4594	0	False	15.0
Isoform15198_17	scaffold_13	813994	816512	MicpuC2.AZW_EuGene.0000130424	0	False	10.0
Isoform15211_56	scaffold_13	187375	189403	4538	0	False	30.0
Isoform15219_18	scaffold_13	719008	720527	4627	0	False	5.0
Isoform15229_11	scaffold_13	718988	721406	4627	0	False	0.0
Isoform15231_4	scaffold_13	719016	721927	4627	0	False	5.0
Isoform15235_6	scaffold_13	813994	816512	MicpuC2.AZW_EuGene.0000130424	0	True	10.0
Isoform15245_3	scaffold_13	131394	133357	4534	0	False	40.0
Isoform15246_41	scaffold_13	131595	133357	4534	0	False	25.0
Isoform15255_13	scaffold_13	653852	654583	4620	0	False	5.0
Isoform15260_61	scaffold_13	653889	656910	4620	0	False	20.0
Isoform15263_50	scaffold_13	19996	23910	fgenesh2_kg.13_#_2_#_4276372:1	0	False	0.0
Isoform15265_68	scaffold_13	74955	76193	4527	0	False	10.0
Isoform15272_12	scaffold_13	693065	694535	4624	0	False	30.0
Isoform15276_18	scaffold_13	693065	694436	4624	0	False	30.0
Isoform15277_9	scaffold_13	693060	694697	4624	0	False	20.0
Isoform15278_7	scaffold_13	693067	694997	4624	0	False	30.0
Isoform15280_4	scaffold_13	693065	695180	4624	0	False	30.0
Isoform15282_4	scaffold_13	693070	695299	4624	0	False	35.0
Isoform15283_6	scaffold_13	20618	23910	fgenesh2_kg.13_#_2_#_4276372:1	0	False	30.0
Isoform15284_22	scaffold_13	345845	347347	4562	0	True	15.0
Isoform15286_12	scaffold_13	578887	580909	fgenesh2_kg.13_#_44_#_4276565:1	0	False	15.0
Isoform15287_71	scaffold_13	578959	580912	fgenesh2_kg.13_#_44_#_4276565:1	0	False	35.0
Isoform15291_6	scaffold_13	578996	580914	fgenesh2_kg.13_#_44_#_4276565:1	0	True	50.0
Isoform15298_25	scaffold_13	841706	844539	4655	0	False	35.0
Isoform15305_29	scaffold_13	732431	734090	MicpuC2.estExt_Genewise1Plus.C_130360	0	True	10.0
Isoform15310_81	scaffold_13	784992	785740	4641	0	False	15.0
Isoform15314_48	scaffold_13	63524	65381	4524	0	False	15.0
Isoform15317_43	scaffold_13	201161	203036	4541	0	False	15.0
Isoform15327_48	scaffold_13	345845	347346	4562	0	False	15.0
Isoform15332_3	scaffold_13	48175	49686	4521	0	False	5.0
Isoform15333_5	scaffold_13	48196	49109	4521	0	False	20.0
Isoform15335_5	scaffold_13	48234	49686	4521	0	False	40.0
Isoform15337_13	scaffold_13	351668	352948	4564	0	False	15.0
Isoform15342_3	scaffold_13	351674	353134	4564	0	False	5.0
Isoform15344_3	scaffold_13	351655	353582	4564	0	False	25.0
Isoform15351_48	scaffold_13	373681	375806	4568	0	False	65.0
Isoform15355_32	scaffold_13	520906	524366	4597	0	False	10.0
Isoform15359_15	scaffold_13	587597	590133	4610	0	False	10.0
Isoform15361_48	scaffold_13	194272	196025	4539	0	False	0.0
Isoform15370_4	scaffold_13	433716	436461	4579	0	True	20.0
Isoform15371_28	scaffold_13	433713	436461	4579	0	False	15.0
Isoform15373_6	scaffold_13	802226	804049	4645	0	False	10.0
Isoform15375_23	scaffold_13	802286	804049	4645	0	False	5.0
Isoform15377_42	scaffold_13	501365	503309	4592	0	False	5.0
Isoform15378_9	scaffold_13	563920	565598	4604	0	True	25.0
Isoform15379_28	scaffold_13	102151	103628	4530	0	False	10.0
Isoform15382_4	scaffold_13	204083	204825	4542	0	False	15.0
Isoform15385_26	scaffold_13	563921	565598	4604	0	False	25.0
Isoform15386_12	scaffold_13	858901	859820	4658	0	False	0.0
Isoform15389_5	scaffold_13	858937	859924	4658	0	False	5.0
Isoform15390_3	scaffold_13	858942	860013	4658	0	False	5.0
Isoform15393_30	scaffold_13	176241	178494	4536	0	False	40.0
Isoform15394_35	scaffold_13	592765	593315	4611	0	False	25.0
Isoform15396_5	scaffold_13	750789	753055	4633	0	False	35.0
Isoform15397_7	scaffold_13	750789	751938	4633	0	False	35.0
Isoform15401_5	scaffold_13	688632	689794	4623	0	False	40.0
Isoform15404_3	scaffold_13	688632	690140	4623	0	False	40.0
Isoform15406_17	scaffold_13	361040	363900	4566	0	True	25.0
Isoform15408_9	scaffold_13	767191	769493	4636	0	False	40.0
Isoform15409_17	scaffold_13	840932	841667	4654	0	False	15.0
Isoform15411_6	scaffold_13	370695	373069	4567	0	False	15.0
Isoform15412_3	scaffold_13	819289	821171	4648	0	False	45.0
Isoform15413_4	scaffold_13	740122	741272	4631	0	False	5.0
Isoform15414_9	scaffold_13	43376	44561	4520	0	False	25.0
Isoform15417_3	scaffold_13	863579	864515	4659	0	False	10.0
Isoform15418_3	scaffold_13	575962	578791	4607	0	False	20.0
Isoform15419_4	scaffold_13	602952	604977	4614	0	True	35.0
Isoform15420_3	scaffold_13	710217	712657	MicpuC2.est_orfs.13_5909_4274016:1	0	False	70.0
Isoform15424_3	scaffold_13	67620	68828	MicpuC2.est_orfs.13_5690_4269750:1	0	True	30.0
Isoform15425_231	scaffold_13	67612	68828	MicpuC2.est_orfs.13_5690_4269750:1	0	False	25.0
Isoform15427_7	scaffold_13	67632	68828	MicpuC2.est_orfs.13_5690_4269750:1	0	True	25.0
Isoform15428_23	scaffold_13	67611	68828	MicpuC2.est_orfs.13_5690_4269750:1	0	True	25.0
Isoform15448_5	scaffold_13	113394	115110	MicpuC2.PR_1300000005	0	False	45.0
Isoform15450_6	scaffold_13	10412	13976	MicpuC2.estExt_fgenesh1_kg.C_130001	0	True	50.0
Isoform15451_2814	scaffold_13	10412	13962	MicpuC2.estExt_fgenesh1_kg.C_130001	0	False	40.0
Isoform15456_35	scaffold_13	10412	13981	MicpuC2.estExt_fgenesh1_kg.C_130001	0	True	65.0
Isoform15458_3	scaffold_13	34441	37234	MicpuC2.PR_1300000001	0	False	5.0
Isoform15459_3	scaffold_13	34882	37232	MicpuC2.PR_1300000001	0	False	10.0
Isoform15460_8	scaffold_13	34955	37234	MicpuC2.PR_1300000001	0	False	5.0
Isoform15462_18643	scaffold_13	763268	764520	estExt_Genemark1.C_130319	0	True	10.0
Isoform15465_1981	scaffold_13	763268	764520	estExt_Genemark1.C_130319	0	True	10.0
Isoform15473_69	scaffold_13	69029	70147	840	0	True	30.0
Isoform15475_8	scaffold_13	672536	674262	938	0	False	15.0
Isoform15479_1234	scaffold_13	69029	70147	840	0	False	30.0
Isoform15483_3	scaffold_13	671595	674256	938	0	True	10.0
Isoform15484_1168	scaffold_13	671595	674253	938	0	False	10.0
Isoform15487_20	scaffold_13	403925	405404	885	0	True	30.0
Isoform15492_16	scaffold_13	403925	405407	885	0	True	30.0
Isoform15494_983	scaffold_13	403925	405407	885	0	False	30.0
Isoform15500_29	scaffold_13	864748	867262	MicpuC2.estExt_fgenesh1_pg.C_130262	0	False	35.0
Isoform15501_231	scaffold_13	553398	554401	914	0	True	20.0
Isoform15504_761	scaffold_13	553398	554399	914	0	False	25.0
Isoform15508_20	scaffold_13	35620	37234	MicpuC2.PR_1300000001	0	False	5.0
Isoform15510_3	scaffold_13	817630	819236	962	0	True	30.0
Isoform15514_4	scaffold_13	553398	554400	914	0	False	25.0
Isoform15522_33	scaffold_13	817630	819238	962	0	True	30.0
Isoform15523_435	scaffold_13	817630	819241	962	0	False	35.0
Isoform15537_10	scaffold_13	551467	553325	913	0	False	15.0
Isoform15576_16	scaffold_13	44760	48275	MicpuC2.estExt_Genewise1Plus.C_130019	0	False	30.0
Isoform15581_21	scaffold_13	46066	48272	MicpuC2.estExt_Genewise1Plus.C_130019	0	False	30.0
Isoform15584_24	scaffold_13	46235	48272	MicpuC2.estExt_Genewise1Plus.C_130019	0	False	30.0
Isoform15587_41	scaffold_13	46556	48272	MicpuC2.estExt_Genewise1Plus.C_130019	0	False	30.0
Isoform15596_75	scaffold_13	47093	48275	MicpuC2.estExt_Genewise1Plus.C_130019	0	False	30.0
Isoform15610_10	scaffold_13	107228	109797	844	0	False	30.0
Isoform15611_11	scaffold_13	107438	109800	844	0	False	25.0
Isoform15612_6	scaffold_13	107228	109791	844	0	False	50.0
Isoform15613_3	scaffold_13	107228	109800	844	0	False	25.0
Isoform15614_668	scaffold_13	107228	109800	844	0	False	25.0
Isoform15620_508	scaffold_13	178625	180262	854	0	False	0.0
Isoform15630_7	scaffold_13	65790	67655	estExt_Genemark1.C_130021	0	True	20.0
Isoform15631_10	scaffold_13	96034	97028	843	0	True	15.0
Isoform15636_457	scaffold_13	565704	567279	917	0	False	5.0
Isoform15640_4	scaffold_13	566140	567321	917	0	False	20.0
Isoform15643_425	scaffold_13	479535	480784	902	0	False	30.0
Isoform15655_27	scaffold_13	812421	814046	961	0	False	15.0
Isoform15656_152	scaffold_13	812613	814043	961	0	False	20.0
Isoform15659_9	scaffold_13	364105	366047	880	0	True	50.0
Isoform15660_10	scaffold_13	364105	366047	880	0	True	50.0
Isoform15661_306	scaffold_13	364105	366047	880	0	False	50.0
Isoform15664_308	scaffold_13	838986	840983	MicpuC2.EuGene.0000130437	0	False	5.0
Isoform15671_301	scaffold_13	722509	723616	947	0	False	15.0
Isoform15676_301	scaffold_13	389900	390750	883	0	False	5.0
Isoform15677_5	scaffold_13	261750	263538	866	0	True	25.0
Isoform15678_3	scaffold_13	261750	263539	866	0	True	25.0
Isoform15679_253	scaffold_13	261750	263541	866	0	False	25.0
Isoform15688_7	scaffold_13	66490	67518	estExt_Genemark1.C_130021	0	True	15.0
Isoform15689_3	scaffold_13	261750	263541	866	0	True	25.0
Isoform15690_35	scaffold_13	561796	562934	916	0	True	10.0
Isoform15692_17	scaffold_13	793711	795087	958	0	True	20.0
Isoform15696_182	scaffold_13	793711	795113	958	0	False	10.0
Isoform15697_5	scaffold_13	793711	795228	958	0	False	0.0
Isoform15701_3	scaffold_13	599756	601020	925	0	True	10.0
Isoform15705_170	scaffold_13	230693	232012	861	0	False	40.0
Isoform15708_220	scaffold_13	561796	562932	916	0	False	5.0
Isoform15710_6	scaffold_13	599756	601026	925	0	True	5.0
Isoform15711_204	scaffold_13	599756	601020	925	0	False	10.0
Isoform15714_113	scaffold_13	126613	128062	MicpuC2.estExt_Genewise1Plus.C_130058	0	False	25.0
Isoform15722_158	scaffold_13	832506	834039	966	0	False	0.0
Isoform15735_11	scaffold_13	829980	831346	estExt_fgenesh2_kg.C_130062	0	False	20.0
Isoform15736_3	scaffold_13	829989	831790	estExt_fgenesh2_kg.C_130062	0	False	30.0
Isoform15739_4	scaffold_13	830244	831401	estExt_fgenesh2_kg.C_130062	0	False	5.0
Isoform15741_15	scaffold_13	830355	831345	estExt_fgenesh2_kg.C_130062	0	False	20.0
Isoform15743_5	scaffold_13	830355	831790	estExt_fgenesh2_kg.C_130062	0	False	30.0
Isoform15746_5	scaffold_13	830448	831413	estExt_fgenesh2_kg.C_130062	0	False	5.0
Isoform15748_8	scaffold_13	830595	831784	estExt_fgenesh2_kg.C_130062	0	False	40.0
Isoform15749_7	scaffold_13	377418	380775	882	0	False	5.0
Isoform15751_13	scaffold_13	378907	380771	882	0	False	15.0
Isoform15756_13	scaffold_13	379637	380787	882	0	False	20.0
Isoform15757_13	scaffold_13	379727	380770	882	0	False	20.0
Isoform15760_15	scaffold_13	380064	380783	882	0	False	20.0
Isoform15767_113	scaffold_13	620353	621000	MicpuC2.est_orfs.13_5883_4275175:1	0	False	15.0
Isoform15769_37	scaffold_13	620353	622035	MicpuC2.est_orfs.13_5883_4275175:1	0	False	25.0
Isoform15770_5	scaffold_13	620353	623140	MicpuC2.est_orfs.13_5883_4275175:1	0	False	5.0
Isoform15772_124	scaffold_13	439466	441948	893	0	False	40.0
Isoform15773_35	scaffold_13	439466	442023	893	0	False	25.0
Isoform15775_9	scaffold_13	666396	668041	937	0	True	15.0
Isoform15776_78	scaffold_13	666396	668043	937	0	False	15.0
Isoform15783_627	scaffold_13	130669	131648	estExt_fgenesh3_kg.C_130007	0	False	10.0
Isoform15784_133	scaffold_13	133459	134226	847	0	False	5.0
Isoform15785_9	scaffold_13	712909	714825	946	0	False	0.0
Isoform15786_45	scaffold_13	712909	714824	946	0	False	0.0
Isoform15795_21	scaffold_13	855779	856773	971	0	False	45.0
Isoform15803_13	scaffold_13	156069	157678	MicpuC2.estExt_Genewise1Plus.C_130066	0	False	0.0
Isoform15804_79	scaffold_13	211554	213599	857	0	False	15.0
Isoform15808_8	scaffold_13	646575	647421	932	0	False	5.0
Isoform15809_14	scaffold_13	646674	647424	932	0	False	5.0
Isoform15817_92	scaffold_13	415183	417594	MicpuC2.EuGene.0000130201	0	False	30.0
Isoform15819_23	scaffold_13	183052	184971	fgenesh2_kg.13_#_18_#_4270176:1	0	True	30.0
Isoform15820_626	scaffold_13	183052	184971	fgenesh2_kg.13_#_18_#_4270176:1	0	False	30.0
Isoform15822_4	scaffold_13	183196	184939	fgenesh2_kg.13_#_18_#_4270176:1	0	False	25.0
Isoform15824_3	scaffold_13	876857	878360	975	0	False	65.0
Isoform15825_3	scaffold_13	876942	878360	975	0	False	65.0
Isoform15826_9	scaffold_13	877120	878360	975	0	False	65.0
Isoform15829_14	scaffold_13	877396	878360	975	0	False	65.0
Isoform15835_63	scaffold_13	707091	708473	945	0	False	25.0
Isoform15837_3	scaffold_13	183052	184970	fgenesh2_kg.13_#_18_#_4270176:1	0	True	35.0
Isoform15838_4	scaffold_13	183052	184971	fgenesh2_kg.13_#_18_#_4270176:1	0	True	30.0
Isoform15843_11	scaffold_13	220164	221115	estExt_fgenesh2_kg.C_130019	0	False	20.0
Isoform15844_14	scaffold_13	220273	221112	estExt_fgenesh2_kg.C_130019	0	False	25.0
Isoform15849_27	scaffold_13	300446	301726	870	0	False	15.0
Isoform15854_4	scaffold_13	216188	218128	MicpuC2.EuGene.0000130107	0	False	25.0
Isoform15855_95	scaffold_13	216188	218130	MicpuC2.EuGene.0000130107	0	False	20.0
Isoform15867_4	scaffold_13	829025	831340	estExt_fgenesh2_kg.C_130062	0	False	15.0
Isoform15868_4	scaffold_13	829247	831348	estExt_fgenesh2_kg.C_130062	0	False	15.0
Isoform15869_4	scaffold_13	829333	831348	estExt_fgenesh2_kg.C_130062	0	False	15.0
Isoform15870_3	scaffold_13	829447	831795	estExt_fgenesh2_kg.C_130062	0	False	20.0
Isoform15871_10	scaffold_13	829479	831350	estExt_fgenesh2_kg.C_130062	0	False	20.0
Isoform15873_3	scaffold_13	51766	53550	836	0	False	20.0
Isoform15874_5	scaffold_13	51967	53574	836	0	False	20.0
Isoform15876_6	scaffold_13	52247	53552	836	0	False	25.0
Isoform15881_36	scaffold_13	221259	222986	860	0	False	25.0
Isoform15883_13	scaffold_13	573273	574662	919	0	False	50.0
Isoform15885_22	scaffold_13	270171	272235	estExt_fgenesh3_kg.C_130014	0	True	15.0
Isoform15887_390	scaffold_13	270173	272235	estExt_fgenesh3_kg.C_130014	0	False	15.0
Isoform15894_22	scaffold_13	663507	666163	936	0	False	15.0
Isoform15899_28	scaffold_13	548669	551365	912	0	True	35.0
Isoform15900_8	scaffold_13	690401	693114	MicpuC2.est_orfs.13_5906_4277542:1	0	False	30.0
Isoform15903_19	scaffold_13	786763	788711	956	0	False	30.0
Isoform15904_23	scaffold_13	270171	272235	estExt_fgenesh3_kg.C_130014	0	True	15.0
Isoform15912_20	scaffold_13	424958	426221	888	0	False	10.0
Isoform15916_5	scaffold_13	645671	647420	932	0	False	5.0
Isoform15917_15	scaffold_13	652493	653961	933	0	False	30.0
Isoform15918_4	scaffold_13	844643	845982	968	0	False	5.0
Isoform15919_9	scaffold_13	844643	845987	968	0	False	5.0
Isoform15922_3	scaffold_13	590811	592807	921	0	False	5.0
Isoform15923_4	scaffold_13	591469	592807	921	0	False	5.0
Isoform15924_4	scaffold_13	591636	592809	921	0	False	0.0
Isoform15925_4	scaffold_13	591795	592806	921	0	False	5.0
Isoform15926_4	scaffold_13	662816	663361	MicpuC2.estExt_fgenesh1_pg.C_130188	0	False	35.0
Isoform15927_4	scaffold_13	305730	307925	MicpuC2.estExt_fgenesh1_pg.C_130087	0	False	30.0
Isoform15928_4	scaffold_13	305870	307932	MicpuC2.estExt_fgenesh1_pg.C_130087	0	False	15.0
Isoform15929_15	scaffold_13	305925	307927	MicpuC2.estExt_fgenesh1_pg.C_130087	0	False	25.0
Isoform15931_17	scaffold_13	306106	307936	MicpuC2.estExt_fgenesh1_pg.C_130087	0	False	10.0
Isoform15935_18	scaffold_13	306609	307927	MicpuC2.estExt_fgenesh1_pg.C_130087	0	False	25.0
Isoform15937_39	scaffold_13	306711	307924	MicpuC2.estExt_fgenesh1_pg.C_130087	0	False	30.0
Isoform15942_3	scaffold_13	661529	663363	MicpuC2.estExt_fgenesh1_pg.C_130188	0	False	30.0
Isoform15944_16	scaffold_13	140421	144024	estExt_Genewise1.C_13_t10082	0	False	25.0
Isoform15945_14	scaffold_13	347450	348836	877	0	False	20.0
Isoform15948_3555	scaffold_13	359558	361091	estExt_fgenesh2_kg.C_130026	0	False	15.0
Isoform15951_68	scaffold_13	359558	361151	estExt_fgenesh2_kg.C_130026	0	False	0.0
Isoform15954_5	scaffold_13	135292	137464	848	0	False	15.0
Isoform15956_3	scaffold_13	234174	235575	863	0	False	10.0
Isoform15959_18	scaffold_13	657035	657685	934	0	False	45.0
Isoform15960_5	scaffold_13	679365	681174	939	0	False	0.0
Isoform15962_17	scaffold_13	690401	693116	MicpuC2.est_orfs.13_5906_4277542:1	0	False	25.0
Isoform15963_4	scaffold_13	847188	848887	969	0	False	10.0
Isoform15964_3	scaffold_13	49943	53549	836	0	False	20.0
Isoform15966_51	scaffold_13	444962	446594	MicpuC2.EuGene.0000130219	0	False	30.0
Isoform15967_6	scaffold_13	444969	446646	MicpuC2.EuGene.0000130219	0	False	15.0
Isoform15978_8	scaffold_13	196117	197266	856	0	False	35.0
Isoform15979_7	scaffold_13	678977	681151	939	0	False	40.0
Isoform15980_7	scaffold_13	684890	686791	941	0	False	15.0
Isoform15981_3	scaffold_13	876057	878360	975	0	False	65.0
Isoform15982_97	scaffold_13	466055	468247	MicpuC2.estExt_fgenesh1_kg.C_130006	0	False	10.0
Isoform15984_3	scaffold_13	727956	729516	948	0	False	15.0
Isoform15985_6	scaffold_13	506523	507724	MicpuC2.estExt_fgenesh1_pg.C_130146	0	True	20.0
Isoform15986_495	scaffold_13	506523	507725	MicpuC2.estExt_fgenesh1_pg.C_130146	0	False	15.0
Isoform15992_8	scaffold_13	620774	622035	MicpuC2.est_orfs.13_5883_4275175:1	0	False	25.0
Isoform15994_766	scaffold_13	621202	622038	MicpuC2.est_orfs.13_5883_4275175:1	0	False	20.0
Isoform15995_168	scaffold_13	621202	623142	MicpuC2.est_orfs.13_5883_4275175:1	0	False	5.0
Isoform16000_5	scaffold_13	641329	643629	estExt_fgenesh3_kg.C_130033	0	True	20.0
Isoform16001_15	scaffold_13	641674	643627	estExt_fgenesh3_kg.C_130033	0	False	25.0
Isoform16002_22	scaffold_13	641707	643627	estExt_fgenesh3_kg.C_130033	0	False	25.0
Isoform16003_35	scaffold_13	641764	643627	estExt_fgenesh3_kg.C_130033	0	False	25.0
Isoform16008_45	scaffold_13	642280	643628	estExt_fgenesh3_kg.C_130033	0	False	25.0
Isoform16014_20	scaffold_13	682651	683939	MicpuC2.EuGene.0000130343	0	False	5.0
Isoform16019_7	scaffold_13	686954	688735	estExt_fgenesh1_pm.C_130156	0	False	15.0
Isoform16020_38	scaffold_13	687052	688735	estExt_fgenesh1_pm.C_130156	0	False	15.0
Isoform16027_56	scaffold_13	687916	688735	estExt_fgenesh1_pm.C_130156	0	False	15.0
Isoform16028_6	scaffold_13	745660	749177	MicpuC2.EuGene.0000130380	0	False	5.0
Isoform16031_22	scaffold_13	773864	774711	MicpuC2.estExt_fgenesh1_kg.C_130010	0	False	10.0
Isoform16034_81	scaffold_13	783879	785032	estExt_fgenesh2_kg.C_130056	0	True	55.00000000000001
Isoform16035_1919	scaffold_13	783879	785032	estExt_fgenesh2_kg.C_130056	0	False	55.00000000000001
Isoform16045_10	scaffold_13	791350	792634	estExt_Genewise1Plus.C_13_t20064	0	False	15.0
Isoform16049_1786	scaffold_13	804162	806740	MicpuC2.est_orfs.13_5950_4275896:1	0	False	20.0
Isoform16050_39	scaffold_13	804162	806732	MicpuC2.est_orfs.13_5950_4275896:1	0	True	25.0
Isoform16051_9	scaffold_13	804162	806732	MicpuC2.est_orfs.13_5950_4275896:1	0	True	25.0
Isoform16052_5	scaffold_13	804162	806740	MicpuC2.est_orfs.13_5950_4275896:1	0	True	20.0
Isoform16053_4	scaffold_13	804162	806734	MicpuC2.est_orfs.13_5950_4275896:1	0	True	25.0
Isoform16054_6	scaffold_13	804162	806732	MicpuC2.est_orfs.13_5950_4275896:1	0	True	25.0
Isoform16070_8322	scaffold_13	825637	827731	MicpuC2.estExt_Genewise1.C_130405	0	False	5.0
Isoform16076_3	scaffold_13	851999	853694	MicpuC2.EuGene.0000130444	0	True	15.0
Isoform16078_378	scaffold_13	851999	853694	MicpuC2.EuGene.0000130444	0	False	15.0
Isoform16079_37	scaffold_13	851999	853754	MicpuC2.EuGene.0000130444	0	False	10.0
Isoform16082_10	scaffold_13	851999	853704	MicpuC2.EuGene.0000130444	0	True	20.0
Isoform16084_5	scaffold_13	871568	873447	MicpuC2.PR_1300000039	0	False	40.0
Isoform16086_5	scaffold_13	871777	873447	MicpuC2.PR_1300000039	0	False	40.0
Isoform16088_7	scaffold_13	872125	873465	MicpuC2.PR_1300000039	0	False	30.0
Isoform16090_21	scaffold_13	872252	873465	MicpuC2.PR_1300000039	0	False	30.0
Isoform16100_708	scaffold_13	882346	884720	MicpuC2.estExt_fgenesh1_pg.C_130266	0	False	25.0
Isoform3912_127	scaffold_14	7790	9342	MicpuC2.estExt_Genewise1.C_140003	0	False	10.0
